,Unnamed: 0,Video ID,Title,Duration,Upload Date,authorDisplayName,date,likeCount,comment,comment_en,roberta_negative,roberta_neutral,roberta_positive,roberta_label,roberta_polarity,vader_negative,vader_neutral,vader_positive,compound,vader_label,vader_polarity
2593,2593,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@vincenzovolino,19.02.2024,0.0,It&#39;s similar Nike Airport 98 and Henry&#39;s House 2004,It&#39;s similar Nike Airport 98 and Henry&#39;s House 2004,0.013294863,0.91273314,0.07397207,neutral,0.06060285,0.0,1.0,0.0,0.0,neutral,0.0
2594,2594,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@RespecTheLevYT,01.11.2023,1.0,Debinha GOAT,Debinha GOAT,0.047867883,0.5288108,0.42332128,neutral,0.3587525,0.0,1.0,0.0,0.0,neutral,0.0
2595,2595,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@JuanCarlosSanchez-nl2iy,30.09.2023,1.0,🇧🇷,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2596,2596,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@giangthinhi991,28.08.2023,0.0,Tôi rất thích thương hiệu này,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2597,2597,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@thuthuy99.,25.08.2023,0.0,tôi rất thích thương hiệu này,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2598,2598,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@linhmy7253,23.08.2023,0.0,Tôi rất thích thương hiệu này,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2599,2599,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@phuongha665,22.08.2023,0.0,Tôi rất thích thương hiệu này,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2600,2600,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@cleiton_fuhr,03.08.2023,0.0,Too much marketing and too little football around footballers nowadays. Applies to both women and men.,Too much marketing and too little football around footballers nowadays. Applies to both women and men.,0.54302365,0.42760843,0.029367872,negative,-0.47278872,0.0,1.0,0.0,0.0,neutral,0.0
2601,2601,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@jenniferanne6168,03.08.2023,3.0,The Waiter is hot,The Waiter is hot,0.025804397,0.21498257,0.759213,positive,0.62514627,0.0,1.0,0.0,0.0,neutral,0.0
2602,2602,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@lukekivela1247,03.08.2023,5.0,That bellboy with the phone gives me the creeps. Something just not right about him!!,That bellboy with the phone gives me the creeps. Something just not right about him!!,0.9306616,0.06219379,0.0071444893,negative,-0.727557,0.0,1.0,0.0,0.0,neutral,0.0
2603,2603,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@AceChampElite,02.08.2023,7.0,Shocked outta group stage 🤷‍♀️,Shocked outta group stage 🤷‍♀️,0.63993734,0.33867097,0.02139175,negative,-0.5501146,0.247,0.753,0.0,-0.3182,neutral,-0.24209655276165779
2604,2604,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@jbri1,02.08.2023,5.0,🇯🇲,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2605,2605,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@Paulotvz,02.08.2023,2.0,sao uma vergonha passam nem da faze de grupo quer ter respeito piada ......,They are a shame pass not even the group's do you want to have respect joke ......,0.91994697,0.07417921,0.0058738184,negative,-0.7230815,0.137,0.573,0.291,0.3612,neutral,0.15279401780551088
2606,2606,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@protsaturn,02.08.2023,0.0,хулиганки!😂,Hooligans! 😂,0.36351928,0.3651606,0.2713201,neutral,-0.09193881,0.387,0.27,0.343,0.2714,negative,-0.043971627304945825
2607,2607,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@patomonroy2802,02.08.2023,2.0,El regreso del joga bonito 🤙,THE RETURN OF JAGA BONITAL 🤙,0.0075593973,0.20467809,0.7877625,positive,0.65282327,0.0,0.686,0.314,0.4939,neutral,0.30407166013575465
2608,2608,TObKF10ffo0,Joga Pra Sempre | Brazil Women's National Football Team | Nike Football,61.0,02.08.2023,@lizfreitas07,02.08.2023,5.0,JOGA 🔥🔥🔥,Right 🔥🔥🔥,0.011189783,0.11957056,0.8692397,positive,0.6952516,0.878,0.122,0.0,-0.7351,negative,-0.7054159606621044
2609,2609,Z30bCIqxq5A,House of Football/足球世家 | Nike Football,69.0,22.07.2023,@PlaySportsUnboxed,09.11.2023,1.0,中国足球⚽️加油！,Chinese Football⚽️ Come on!,0.0041156188,0.16089101,0.83499336,positive,0.680947,0.0,1.0,0.0,0.0,neutral,0.0
2610,2610,Z30bCIqxq5A,House of Football/足球世家 | Nike Football,69.0,22.07.2023,@HuongHuong-c3p,29.08.2023,0.0,Tôi rất thích thương hiệu này❤,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2611,2611,Z30bCIqxq5A,House of Football/足球世家 | Nike Football,69.0,22.07.2023,@asas-tech,24.07.2023,0.0,❤,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2612,2612,Z30bCIqxq5A,House of Football/足球世家 | Nike Football,69.0,22.07.2023,@stevenmzhong,22.07.2023,4.0,Check the spelling please.,Check the spelling please.,0.4175013,0.55080754,0.031691115,neutral,-0.36774263,0.0,0.566,0.434,0.3182,neutral,0.4086587385110535
2613,2613,Z30bCIqxq5A,House of Football/足球世家 | Nike Football,69.0,22.07.2023,@paveltuzzolino502,22.07.2023,0.0,First,First,0.089203455,0.4803046,0.4304919,neutral,0.32862717,0.0,1.0,0.0,0.0,neutral,0.0
2614,2614,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@DrIdaho,18.09.2023,1.0,&quot;Effort Made Effortlessly&quot;.  sounds like overconfidence. No wonder the US Team lost the 2023 World Cup,&quot;Effort Made Effortlessly&quot;.  sounds like overconfidence. No wonder the US Team lost the 2023 World Cup,0.88854605,0.10042146,0.011032499,negative,-0.70517147,0.225,0.65,0.125,-0.25,neutral,-0.09966799462495582
2615,2615,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@4paws1,17.08.2023,1.0,"Sadly, even with the endorsements given to the unpatriotic sports figures by Nike, I can&#39;t really blame her for doing a video with Nike given the amount of money they pay. Although I personally boycott buying all Nike products and banking transactions with Wells Fargo Bank (the ad with Sophia Smith) her unpatriotic actions at the play-offs), I PRAISE Alex for representing our country in a honorable way.","Sadly, even with the endorsements given to the unpatriotic sports figures by Nike, I can&#39;t really blame her for doing a video with Nike given the amount of money they pay. Although I personally boycott buying all Nike products and banking transactions with Wells Fargo Bank (the ad with Sophia Smith) her unpatriotic actions at the play-offs), I PRAISE Alex for representing our country in a honorable way.",0.7201978,0.2533068,0.026495392,negative,-0.6003552,0.115,0.762,0.123,0.3899,neutral,0.00799982933770228
2616,2616,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@taraenid7434,16.08.2023,0.0,Why is Nike still playing this commercial?,Why is Nike still playing this commercial?,0.73384166,0.2495512,0.016607122,negative,-0.6151934,0.0,0.769,0.231,0.2023,neutral,0.2269770487141129
2617,2617,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@RespecTheLevYT,13.08.2023,0.0,I said that she was washed,I said that she was washed,0.33613282,0.61057454,0.053292636,neutral,-0.2755317,0.0,1.0,0.0,0.0,neutral,0.0
2618,2618,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@Kidconfusion2007,09.08.2023,0.0,Now they all have plenty of time to do all the commercials they want...,Now they all have plenty of time to do all the commercials they want...,0.12625505,0.6381524,0.23559259,neutral,0.108903915,0.0,0.909,0.091,0.0772,neutral,0.09074963892998511
2619,2619,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@gilangsetyawibawa185,08.08.2023,2.0,The Kenergy is strong with this one...,The Kenergy is strong with this one...,0.023110652,0.2538458,0.72304356,positive,0.60432523,0.0,0.645,0.355,0.5106,neutral,0.34080231961773716
2620,2620,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@johnfast5852,07.08.2023,0.0,Beautiful gal in my opinion,Beautiful gal in my opinion,0.01511226,0.02925377,0.955634,positive,0.7354619,0.0,0.506,0.494,0.5994,neutral,0.4573854079077128
2621,2621,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@haydenhadfield5612,06.08.2023,1.0,Sweden closed this boastful ad with humility vs pride 😊,Sweden closed this boastful ad with humility vs pride 😊,0.04970722,0.30461067,0.6456821,positive,0.53417915,0.0,0.567,0.433,0.8126,neutral,0.4078254002024124
2622,2622,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@tmend,06.08.2023,1.0,Is this not a real fragrance? I need it tho,Is this not a real fragrance? I need it tho,0.32341167,0.50627476,0.17031357,neutral,-0.15191306,0.0,1.0,0.0,0.0,neutral,0.0
2623,2623,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@JoseAguirre-gj5nv,02.08.2023,6.0,"That commercial got me so chill! Alex Morgan should do an ASMR, I mean her voice is so soft spoken!","That commercial got me so chill! Alex Morgan should do an ASMR, I mean her voice is so soft spoken!",0.007877708,0.04035513,0.95176715,positive,0.73700416,0.0,1.0,0.0,0.0,neutral,0.0
2624,2624,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@dhammikaabandara7285,01.08.2023,0.0,I think if US team think to win FIFA womens 23 Alex Morgan should be keep on bench in first half.,I think if US team think to win FIFA womens 23 Alex Morgan should be keep on bench in first half.,0.07263694,0.8581295,0.06923361,neutral,-0.0034033153,0.0,0.84,0.16,0.5859,neutral,0.1586485042974989
2625,2625,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@KevinArmando839,29.07.2023,0.0,"haha Rod, i know exactly what you meant","haha Rod, i know exactly what you meant",0.08346601,0.3793773,0.5371567,positive,0.42492804,0.0,0.7,0.3,0.4588,neutral,0.2913126124515909
2626,2626,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@drooples1814,27.07.2023,0.0,"That&#39;s a stepover, you idiot. - AM13 2023","That&#39;s a stepover, you idiot. - AM13 2023",0.8387141,0.13975999,0.02152598,negative,-0.67353654,0.32,0.68,0.0,-0.5106,neutral,-0.30950692121263845
2627,2627,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@DevilsGiants-do6vb,27.07.2023,0.0,"Her whisper is soooooo sexy!!!! 😍😍😍😍😍😍😍 If only she was in a bikini on this beach, I would’ve passed out lol","Her whisper is soooooo sexy!!!! 😍😍😍😍😍😍😍 If only she was in a bikini on this beach, I would’ve passed out lol",0.013197766,0.04537656,0.9414256,positive,0.7297666,0.0,0.579,0.421,0.9806,neutral,0.39777254369676435
2628,2628,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@luisnavarro399,27.07.2023,1.0,So it’s not a real perfume 😕,So it’s not a real perfume 😕,0.7693923,0.21937352,0.011234162,negative,-0.6399908,0.247,0.753,0.0,-0.3182,neutral,-0.24209655276165779
2629,2629,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@jacksonherr911,26.07.2023,1.0,Lets Get that 2023 FIFA Woman&#39;s  World Cup Championship Team USA!!!!,Lets Get that 2023 FIFA Woman&#39;s  World Cup Championship Team USA!!!!,0.0035509558,0.098328695,0.8981204,positive,0.7136434,0.0,0.711,0.289,0.6209,neutral,0.281214153278976
2630,2630,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@GetBenched2010,24.07.2023,0.0,"pathetic anthem kneeler, just like the purple haired beast she sided with.","pathetic anthem kneeler, just like the purple haired beast she sided with.",0.9344537,0.056850903,0.008695368,negative,-0.72861016,0.228,0.617,0.154,-0.296,neutral,-0.07386522054655181
2631,2631,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@RespecTheLevYT,23.07.2023,0.0,Morgan is WASHED<br><br>What a farmers tournament anyways,Morgan is WASHED<br><br>What a farmers tournament anyways,0.45457977,0.40244564,0.14297454,negative,-0.30189672,0.0,1.0,0.0,0.0,neutral,0.0
2632,2632,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@TheChosenOne42513,23.07.2023,1.0,Let go Alex Morgan 🔥🔥🔥,Let go Alex Morgan 🔥🔥🔥,0.01550237,0.3297459,0.6547517,positive,0.5643882,0.643,0.357,0.0,-0.7351,negative,-0.5669387563787095
2633,2633,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@travisstreeter5092,23.07.2023,0.0,Arwen LOTR,Arwen LOTR,0.008771007,0.89751023,0.09371884,neutral,0.08474409,0.0,1.0,0.0,0.0,neutral,0.0
2634,2634,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@lukecamilleri4996,22.07.2023,2.0,Terrible penalty against a 3rd rate team. Need to work on your shots.,Terrible penalty against a 3rd rate team. Need to work on your shots.,0.945346,0.049345784,0.005308218,negative,-0.7352396,0.357,0.643,0.0,-0.7269,neutral,-0.34256882076491213
2635,2635,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@hussienalsafi1149,22.07.2023,0.0,😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2636,2636,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@mastergk731,22.07.2023,0.0,Isn’t nike soccer? 😂,Isn’t nike soccer? 😂,0.14706147,0.75323087,0.099707685,neutral,-0.047318418,0.162,0.513,0.325,0.4404,neutral,0.1615715962519813
2637,2637,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@spiderwebbmarketing,21.07.2023,0.0,Selling perfumes now,Selling perfumes now,0.016455304,0.8801579,0.10338683,neutral,0.0867132,0.0,1.0,0.0,0.0,neutral,0.0
2638,2638,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@Mustang5point0,21.07.2023,12.0,"2023 FIFA Womens World Cup competition, Let’s go Alex!","2023 FIFA Womens World Cup competition, Let’s go Alex!",0.0019012121,0.063846335,0.93425244,positive,0.73168826,0.0,1.0,0.0,0.0,neutral,0.0
2639,2639,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@salmaalhsni9938,21.07.2023,1.0,🔥⚽️🔥 13,🔥⚽️🔥 13,0.0057020024,0.27434775,0.7199502,positive,0.6133338,0.615,0.385,0.0,-0.5859,negative,-0.5476371485389075
2640,2640,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@Lorenzo-ow1ib,21.07.2023,31.0,&quot;I&#39;m sweating already..&quot;  the hottest sentence I&#39;ve ever heard.,&quot;I&#39;m sweating already..&quot;  the hottest sentence I&#39;ve ever heard.,0.054950576,0.15623099,0.7888185,positive,0.625426,0.0,0.86,0.14,0.0772,neutral,0.13909244787845804
2641,2641,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@barbarabarna1257,21.07.2023,1.0,👏🙏🔥❤😍👑,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2642,2642,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@boyishsportsman,21.07.2023,1.0,LFG📣,Lfg📣,0.06861721,0.78963614,0.14174664,neutral,0.07299934,0.0,1.0,0.0,0.0,neutral,0.0
2643,2643,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@erinacooper4731,21.07.2023,1.0,im obsessed,im obsessed,0.0276869,0.16926633,0.80304676,positive,0.6500353,0.63,0.37,0.0,-0.1779,negative,-0.5580522155596244
2644,2644,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@Gigi-10x,21.07.2023,8.0,What an awesome person,What an awesome person,0.018213114,0.029587982,0.9521989,positive,0.7324468,0.0,0.423,0.577,0.6249,positive,0.5204815493754014
2645,2645,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@MKelly-pm1np,21.07.2023,6.0,The Captain!! LFG!!,The Captain!! LFG!!,0.002234066,0.025302952,0.972463,positive,0.74880487,0.0,1.0,0.0,0.0,neutral,0.0
2646,2646,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@karuneshw,21.07.2023,4.0,Alex Morgan FTW! ✨,Alex Morgan FTW! ✨,0.0016051192,0.038131576,0.9602633,positive,0.74367774,0.0,0.24,0.76,0.745,positive,0.6410769611853464
2647,2647,fx9c7hmrCO0,Effort Made Effortlessly | Alex Morgan | Nike Football,61.0,21.07.2023,@samanthamiller7267,21.07.2023,1.0,🫂💗,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
2648,2648,97j5ytx5eZw,Like a Lioness | Nike Football,31.0,20.07.2023,@SportsLuvr,14.05.2024,1.0,I know this is Ms Banks but is there a full version of this song? I can&#39;t seem to find it anywhere.,I know this is Ms Banks but is there a full version of this song? I can&#39;t seem to find it anywhere.,0.3666865,0.59208804,0.041225474,neutral,-0.31443644,0.0,1.0,0.0,0.0,neutral,0.0
2649,2649,97j5ytx5eZw,Like a Lioness | Nike Football,31.0,20.07.2023,@ianlaw9401,13.11.2023,1.0,Understand  how tooney is at a place we&#39;re  she gets ger nails done 😂,Understand  how tooney is at a place we&#39;re  she gets ger nails done 😂,0.094149575,0.78583884,0.1200116,neutral,0.025856258,0.088,0.737,0.175,0.4404,neutral,0.08678116153147494
2650,2650,97j5ytx5eZw,Like a Lioness | Nike Football,31.0,20.07.2023,@joyamazumder4519,19.09.2023,0.0,this song slaps!,this song slaps!,0.0052609653,0.014338846,0.9804002,positive,0.75095403,0.0,1.0,0.0,0.0,neutral,0.0
2651,2651,97j5ytx5eZw,Like a Lioness | Nike Football,31.0,20.07.2023,@camnangnguyen5154,28.08.2023,0.0,Tôi rất thích thương hiệu này,I really like this brand,0.004442907,0.022545937,0.9730111,positive,0.7480744,0.0,0.589,0.411,0.4201,neutral,0.3893214391901936
2652,2652,97j5ytx5eZw,Like a Lioness | Nike Football,31.0,20.07.2023,@justkusko,23.08.2023,2.0,@nike this is great…can you point me to the link for a Mary Earps jersey please!,@nike this is great…can you point me to the link for a Mary Earps jersey please!,0.00238461,0.016485637,0.9811297,positive,0.7525222,0.0,0.853,0.147,0.3802,neutral,0.14595023184324396
